remark: cnn.cpp:919:20: Loop 'VITIS_LOOP_919_7' is marked as complete unroll implied by the pipeline pragma
remark: cnn.cpp:922:29: Loop 'VITIS_LOOP_922_8' is marked as complete unroll implied by the pipeline pragma
remark: cnn.cpp:926:31: Loop 'VITIS_LOOP_926_9' is marked as complete unroll implied by the pipeline pragma
remark: cnn.cpp:927:34: Loop 'VITIS_LOOP_927_10' is marked as complete unroll implied by the pipeline pragma
remark: cnn.cpp:948:32: Loop 'VITIS_LOOP_948_11' is marked as complete unroll implied by the pipeline pragma
remark: cnn.cpp:950:21: Loop 'VITIS_LOOP_950_12' is marked as complete unroll implied by the pipeline pragma
remark: cnn.cpp:955:32: Loop 'VITIS_LOOP_955_13' is marked as complete unroll implied by the pipeline pragma
remark: cnn.cpp:960:34: Loop 'VITIS_LOOP_960_14' is marked as complete unroll implied by the pipeline pragma
   0.0096 (  0.1%)   0.0000 (  0.0%)   0.0096 (  0.1%)   0.0096 (  0.1%)  Reflow pragma unroll loops
   0.0095 (  0.1%)   0.0000 (  0.0%)   0.0095 (  0.1%)   0.0095 (  0.1%)  Combine redundant instructions
   0.0082 (  0.1%)   0.0013 (  0.4%)   0.0095 (  0.1%)   0.0095 (  0.1%)  Combine redundant instructions
   0.0094 (  0.1%)   0.0000 (  0.0%)   0.0094 (  0.1%)   0.0094 (  0.1%)  Combine redundant instructions
   0.0093 (  0.1%)   0.0000 (  0.0%)   0.0093 (  0.1%)   0.0093 (  0.1%)  Combine redundant instructions
   0.0093 (  0.1%)   0.0000 (  0.0%)   0.0093 (  0.1%)   0.0093 (  0.1%)  Combine redundant instructions
   0.0093 (  0.1%)   0.0000 (  0.0%)   0.0093 (  0.1%)   0.0093 (  0.1%)  Combine redundant instructions
   0.0090 (  0.1%)   0.0002 (  0.1%)   0.0092 (  0.1%)   0.0092 (  0.1%)  Combine redundant instructions
   0.0091 (  0.1%)   0.0000 (  0.0%)   0.0091 (  0.1%)   0.0091 (  0.1%)  Combine redundant instructions
   0.0091 (  0.1%)   0.0000 (  0.0%)   0.0091 (  0.1%)   0.0091 (  0.1%)  Combine redundant instructions
   0.0088 (  0.1%)   0.0000 (  0.0%)   0.0088 (  0.1%)   0.0088 (  0.1%)  Inliner for always_inline functions
   0.0086 (  0.1%)   0.0000 (  0.0%)   0.0086 (  0.1%)   0.0086 (  0.1%)  Combine redundant instructions
   0.0084 (  0.1%)   0.0000 (  0.0%)   0.0084 (  0.1%)   0.0084 (  0.1%)  Value Propagation
   0.0084 (  0.1%)   0.0000 (  0.0%)   0.0084 (  0.1%)   0.0084 (  0.1%)  Value Propagation
   0.0083 (  0.1%)   0.0000 (  0.0%)   0.0083 (  0.1%)   0.0083 (  0.1%)  Value Propagation
   0.0083 (  0.1%)   0.0000 (  0.0%)   0.0083 (  0.1%)   0.0083 (  0.1%)  Lower HLS related attributes
   0.0082 (  0.1%)   0.0000 (  0.0%)   0.0082 (  0.1%)   0.0082 (  0.1%)  Value Propagation
   0.0082 (  0.1%)   0.0000 (  0.0%)   0.0082 (  0.1%)   0.0082 (  0.1%)  Value Propagation
   0.0082 (  0.1%)   0.0000 (  0.0%)   0.0082 (  0.1%)   0.0082 (  0.1%)  Value Propagation
   0.0082 (  0.1%)   0.0000 (  0.0%)   0.0082 (  0.1%)   0.0082 (  0.1%)  Value Propagation
   0.0064 (  0.1%)   0.0014 (  0.4%)   0.0078 (  0.1%)   0.0078 (  0.1%)  Memory SSA
   0.0077 (  0.1%)   0.0000 (  0.0%)   0.0077 (  0.1%)   0.0077 (  0.1%)  Memory SSA
   0.0077 (  0.1%)   0.0000 (  0.0%)   0.0077 (  0.1%)   0.0077 (  0.1%)  Synthesis checker
   0.0075 (  0.1%)   0.0000 (  0.0%)   0.0075 (  0.1%)   0.0075 (  0.1%)  Memory SSA
   0.0074 (  0.1%)   0.0000 (  0.0%)   0.0074 (  0.1%)   0.0074 (  0.1%)  Memory SSA
   0.0074 (  0.1%)   0.0000 (  0.0%)   0.0074 (  0.1%)   0.0074 (  0.1%)  Memory SSA
   0.0074 (  0.1%)   0.0000 (  0.0%)   0.0074 (  0.1%)   0.0074 (  0.1%)  Memory SSA
   0.0073 (  0.1%)   0.0000 (  0.0%)   0.0073 (  0.1%)   0.0073 (  0.1%)  Reflow pipeline loop automatically
   0.0064 (  0.1%)   0.0006 (  0.2%)   0.0070 (  0.1%)   0.0070 (  0.1%)  Early GVN Hoisting of Expressions
   0.0068 (  0.1%)   0.0000 (  0.0%)   0.0068 (  0.1%)   0.0068 (  0.1%)  Early GVN Hoisting of Expressions
   0.0068 (  0.1%)   0.0000 (  0.0%)   0.0068 (  0.1%)   0.0068 (  0.1%)  Array out of bound check
   0.0067 (  0.1%)   0.0000 (  0.0%)   0.0067 (  0.1%)   0.0067 (  0.1%)  Remove redundant instructions
   0.0067 (  0.1%)   0.0000 (  0.0%)   0.0067 (  0.1%)   0.0067 (  0.1%)  Remove redundant instructions
   0.0065 (  0.1%)   0.0001 (  0.0%)   0.0067 (  0.1%)   0.0067 (  0.1%)  Value Propagation
   0.0066 (  0.1%)   0.0001 (  0.0%)   0.0066 (  0.1%)   0.0066 (  0.1%)  Early GVN Hoisting of Expressions
   0.0066 (  0.1%)   0.0000 (  0.0%)   0.0066 (  0.1%)   0.0066 (  0.1%)  Early GVN Hoisting of Expressions
   0.0066 (  0.1%)   0.0000 (  0.0%)   0.0066 (  0.1%)   0.0066 (  0.1%)  Early GVN Hoisting of Expressions
   0.0065 (  0.1%)   0.0000 (  0.0%)   0.0065 (  0.1%)   0.0065 (  0.1%)  Early GVN Hoisting of Expressions
   0.0065 (  0.1%)   0.0000 (  0.0%)   0.0065 (  0.1%)   0.0065 (  0.1%)  Array out of bound check
   0.0056 (  0.0%)   0.0006 (  0.2%)   0.0063 (  0.1%)   0.0063 (  0.1%)  Deduce function attributes
   0.0060 (  0.1%)   0.0000 (  0.0%)   0.0060 (  0.0%)   0.0060 (  0.0%)  Remove redundant instructions
   0.0059 (  0.1%)   0.0001 (  0.0%)   0.0060 (  0.0%)   0.0060 (  0.0%)  Remove redundant instructions
   0.0060 (  0.1%)   0.0000 (  0.0%)   0.0060 (  0.0%)   0.0060 (  0.0%)  Remove redundant instructions
   0.0059 (  0.0%)   0.0001 (  0.0%)   0.0060 (  0.0%)   0.0060 (  0.0%)  Remove redundant instructions
   0.0060 (  0.1%)   0.0000 (  0.0%)   0.0060 (  0.0%)   0.0060 (  0.0%)  Remove redundant instructions
   0.0060 (  0.1%)   0.0000 (  0.0%)   0.0060 (  0.0%)   0.0060 (  0.0%)  Remove redundant instructions
   0.0060 (  0.1%)   0.0000 (  0.0%)   0.0060 (  0.0%)   0.0060 (  0.0%)  Remove redundant instructions
   0.0059 (  0.1%)   0.0000 (  0.0%)   0.0059 (  0.0%)   0.0059 (  0.0%)  Remove redundant instructions
   0.0059 (  0.0%)   0.0001 (  0.0%)   0.0059 (  0.0%)   0.0059 (  0.0%)  Remove redundant instructions
   0.0059 (  0.0%)   0.0000 (  0.0%)   0.0059 (  0.0%)   0.0059 (  0.0%)  Remove redundant instructions
   0.0059 (  0.0%)   0.0000 (  0.0%)   0.0059 (  0.0%)   0.0059 (  0.0%)  Early GVN Hoisting of Expressions
   0.0058 (  0.0%)   0.0000 (  0.0%)   0.0058 (  0.0%)   0.0058 (  0.0%)  Remove redundant instructions
   0.0058 (  0.0%)   0.0000 (  0.0%)   0.0058 (  0.0%)   0.0058 (  0.0%)  Remove redundant instructions
   0.0058 (  0.0%)   0.0000 (  0.0%)   0.0058 (  0.0%)   0.0058 (  0.0%)  Remove redundant instructions
   0.0058 (  0.0%)   0.0000 (  0.0%)   0.0058 (  0.0%)   0.0058 (  0.0%)  Simplify the CFG
   0.0057 (  0.0%)   0.0000 (  0.0%)   0.0057 (  0.0%)   0.0057 (  0.0%)  Aggressive Dead Code Elimination
   0.0056 (  0.0%)   0.0000 (  0.0%)   0.0056 (  0.0%)   0.0057 (  0.0%)  Aggressive Dead Code Elimination
   0.0052 (  0.0%)   0.0000 (  0.0%)   0.0052 (  0.0%)   0.0052 (  0.0%)  Value Propagation
   0.0051 (  0.0%)   0.0000 (  0.0%)   0.0051 (  0.0%)   0.0051 (  0.0%)  Aggressive Dead Code Elimination
   0.0050 (  0.0%)   0.0000 (  0.0%)   0.0050 (  0.0%)   0.0050 (  0.0%)  AccessGroup - Group the memory access for the same object
   0.0049 (  0.0%)   0.0000 (  0.0%)   0.0049 (  0.0%)   0.0049 (  0.0%)  Combine redundant instructions
   0.0048 (  0.0%)   0.0000 (  0.0%)   0.0048 (  0.0%)   0.0048 (  0.0%)  Produce message if basic block has too many instructions
   0.0047 (  0.0%)   0.0000 (  0.0%)   0.0047 (  0.0%)   0.0047 (  0.0%)  Simplify the CFG
   0.0046 (  0.0%)   0.0001 (  0.0%)   0.0047 (  0.0%)   0.0047 (  0.0%)  Simplify the CFG
   0.0047 (  0.0%)   0.0000 (  0.0%)   0.0047 (  0.0%)   0.0047 (  0.0%)  Simplify the CFG
   0.0047 (  0.0%)   0.0000 (  0.0%)   0.0047 (  0.0%)   0.0047 (  0.0%)  Simplify the CFG
   0.0047 (  0.0%)   0.0000 (  0.0%)   0.0047 (  0.0%)   0.0047 (  0.0%)  Simplify the CFG
   0.0047 (  0.0%)   0.0000 (  0.0%)   0.0047 (  0.0%)   0.0046 (  0.0%)  Aggressive Dead Code Elimination
   0.0046 (  0.0%)   0.0000 (  0.0%)   0.0046 (  0.0%)   0.0046 (  0.0%)  Simplify the CFG
   0.0046 (  0.0%)   0.0000 (  0.0%)   0.0046 (  0.0%)   0.0046 (  0.0%)  Simplify the CFG
   0.0046 (  0.0%)   0.0000 (  0.0%)   0.0046 (  0.0%)   0.0046 (  0.0%)  Simplify the CFG
   0.0046 (  0.0%)   0.0000 (  0.0%)   0.0046 (  0.0%)   0.0046 (  0.0%)  Build loop flatten cost model
   0.0046 (  0.0%)   0.0000 (  0.0%)   0.0046 (  0.0%)   0.0046 (  0.0%)  Simplify the CFG
   0.0045 (  0.0%)   0.0000 (  0.0%)   0.0046 (  0.0%)   0.0046 (  0.0%)  Achieval II estimation - estimate acheival II lower bound according to constraint
   0.0045 (  0.0%)   0.0000 (  0.0%)   0.0045 (  0.0%)   0.0045 (  0.0%)  Collect complexity metrics for FE reflow
   0.0045 (  0.0%)   0.0000 (  0.0%)   0.0045 (  0.0%)   0.0045 (  0.0%)  Simplify the CFG
   0.0045 (  0.0%)   0.0000 (  0.0%)   0.0045 (  0.0%)   0.0045 (  0.0%)  Collect complexity metrics for FE reflow
   0.0045 (  0.0%)   0.0000 (  0.0%)   0.0045 (  0.0%)   0.0045 (  0.0%)  Simplify the CFG
   0.0045 (  0.0%)   0.0000 (  0.0%)   0.0045 (  0.0%)   0.0045 (  0.0%)  Simplify the CFG
   0.0045 (  0.0%)   0.0000 (  0.0%)   0.0045 (  0.0%)   0.0045 (  0.0%)  Loop-Closed SSA Form Pass
   0.0044 (  0.0%)   0.0000 (  0.0%)   0.0044 (  0.0%)   0.0044 (  0.0%)  Collect complexity metrics for FE reflow
   0.0009 (  0.0%)   0.0035 (  1.0%)   0.0044 (  0.0%)   0.0044 (  0.0%)  Collect complexity metrics for FE reflow
   0.0044 (  0.0%)   0.0000 (  0.0%)   0.0044 (  0.0%)   0.0044 (  0.0%)  Aggressive Dead Code Elimination
   0.0044 (  0.0%)   0.0000 (  0.0%)   0.0044 (  0.0%)   0.0044 (  0.0%)  Simplify the CFG
   0.0044 (  0.0%)   0.0000 (  0.0%)   0.0044 (  0.0%)   0.0044 (  0.0%)  Collect complexity metrics for FE reflow
   0.0043 (  0.0%)   0.0000 (  0.0%)   0.0043 (  0.0%)   0.0043 (  0.0%)  Aggressive Dead Code Elimination
   0.0043 (  0.0%)   0.0000 (  0.0%)   0.0043 (  0.0%)   0.0043 (  0.0%)  Dead Store Elimination
   0.0043 (  0.0%)   0.0000 (  0.0%)   0.0043 (  0.0%)   0.0043 (  0.0%)  Aggressive Dead Code Elimination
   0.0043 (  0.0%)   0.0000 (  0.0%)   0.0043 (  0.0%)   0.0043 (  0.0%)  Collect complexity metrics for FE reflow
   0.0043 (  0.0%)   0.0000 (  0.0%)   0.0043 (  0.0%)   0.0042 (  0.0%)  Loop-Closed SSA Form Pass
   0.0042 (  0.0%)   0.0000 (  0.0%)   0.0042 (  0.0%)   0.0042 (  0.0%)  Aggressive Dead Code Elimination
   0.0042 (  0.0%)   0.0000 (  0.0%)   0.0042 (  0.0%)   0.0042 (  0.0%)  Value Propagation
   0.0041 (  0.0%)   0.0000 (  0.0%)   0.0041 (  0.0%)   0.0041 (  0.0%)  Automatic data reuse optimization
   0.0042 (  0.0%)   0.0000 (  0.0%)   0.0042 (  0.0%)   0.0041 (  0.0%)  Loop-Closed SSA Form Pass
   0.0041 (  0.0%)   0.0000 (  0.0%)   0.0041 (  0.0%)   0.0041 (  0.0%)  Collect complexity metrics for FE reflow
   0.0041 (  0.0%)   0.0000 (  0.0%)   0.0041 (  0.0%)   0.0041 (  0.0%)  Loop-Closed SSA Form Pass
   0.0040 (  0.0%)   0.0001 (  0.0%)   0.0041 (  0.0%)   0.0041 (  0.0%)  Value Propagation
   0.0041 (  0.0%)   0.0000 (  0.0%)   0.0041 (  0.0%)   0.0041 (  0.0%)  Value Propagation
   0.0041 (  0.0%)   0.0000 (  0.0%)   0.0041 (  0.0%)   0.0041 (  0.0%)  Dead Store Elimination
   0.0041 (  0.0%)   0.0000 (  0.0%)   0.0041 (  0.0%)   0.0041 (  0.0%)  Value Propagation
   0.0040 (  0.0%)   0.0000 (  0.0%)   0.0040 (  0.0%)   0.0040 (  0.0%)  Aggressive Dead Code Elimination
   0.0040 (  0.0%)   0.0000 (  0.0%)   0.0040 (  0.0%)   0.0040 (  0.0%)  Value Propagation
   0.0040 (  0.0%)   0.0000 (  0.0%)   0.0040 (  0.0%)   0.0040 (  0.0%)  Value Propagation
   0.0039 (  0.0%)   0.0000 (  0.0%)   0.0039 (  0.0%)   0.0039 (  0.0%)  Collect complexity metrics for FE reflow
   0.0039 (  0.0%)   0.0000 (  0.0%)   0.0039 (  0.0%)   0.0039 (  0.0%)  Collect complexity metrics for FE reflow
   0.0038 (  0.0%)   0.0000 (  0.0%)   0.0038 (  0.0%)   0.0038 (  0.0%)  Collect complexity metrics for FE reflow
   0.0038 (  0.0%)   0.0000 (  0.0%)   0.0038 (  0.0%)   0.0038 (  0.0%)  Collect complexity metrics for FE reflow
   0.0037 (  0.0%)   0.0000 (  0.0%)   0.0037 (  0.0%)   0.0037 (  0.0%)  Aggressive Dead Code Elimination
   0.0036 (  0.0%)   0.0000 (  0.0%)   0.0036 (  0.0%)   0.0036 (  0.0%)  Simple constant propagation
   0.0032 (  0.0%)   0.0004 (  0.1%)   0.0036 (  0.0%)   0.0036 (  0.0%)  Automatic inliner in reflow
   0.0035 (  0.0%)   0.0000 (  0.0%)   0.0035 (  0.0%)   0.0035 (  0.0%)  AccessGroup - Group the memory access for the same object
   0.0034 (  0.0%)   0.0000 (  0.0%)   0.0034 (  0.0%)   0.0034 (  0.0%)  Aggressive Dead Code Elimination
   0.0034 (  0.0%)   0.0000 (  0.0%)   0.0034 (  0.0%)   0.0033 (  0.0%)  Aggressive Dead Code Elimination
   0.0033 (  0.0%)   0.0000 (  0.0%)   0.0033 (  0.0%)   0.0033 (  0.0%)  Promote 'by reference' arguments to scalars
   0.0033 (  0.0%)   0.0000 (  0.0%)   0.0033 (  0.0%)   0.0033 (  0.0%)  Value Propagation
   0.0033 (  0.0%)   0.0000 (  0.0%)   0.0033 (  0.0%)   0.0033 (  0.0%)  Aggressive Dead Code Elimination
   0.0014 (  0.0%)   0.0019 (  0.6%)   0.0033 (  0.0%)   0.0033 (  0.0%)  Aggressive Dead Code Elimination
   0.0032 (  0.0%)   0.0001 (  0.0%)   0.0033 (  0.0%)   0.0033 (  0.0%)  Aggressive Dead Code Elimination
   0.0028 (  0.0%)   0.0004 (  0.1%)   0.0033 (  0.0%)   0.0033 (  0.0%)  RemoveConflictingBurst - Remove port conflicting bursts
   0.0033 (  0.0%)   0.0000 (  0.0%)   0.0033 (  0.0%)   0.0033 (  0.0%)  Aggressive Dead Code Elimination
   0.0032 (  0.0%)   0.0000 (  0.0%)   0.0033 (  0.0%)   0.0033 (  0.0%)  Aggressive Dead Code Elimination
   0.0033 (  0.0%)   0.0000 (  0.0%)   0.0033 (  0.0%)   0.0033 (  0.0%)  Aggressive Dead Code Elimination
   0.0032 (  0.0%)   0.0000 (  0.0%)   0.0033 (  0.0%)   0.0033 (  0.0%)  Aggressive Dead Code Elimination
   0.0032 (  0.0%)   0.0000 (  0.0%)   0.0032 (  0.0%)   0.0032 (  0.0%)  Aggressive Dead Code Elimination
   0.0031 (  0.0%)   0.0001 (  0.0%)   0.0032 (  0.0%)   0.0032 (  0.0%)  Aggressive Dead Code Elimination
   0.0032 (  0.0%)   0.0000 (  0.0%)   0.0032 (  0.0%)   0.0032 (  0.0%)  Aggressive Dead Code Elimination
   0.0031 (  0.0%)   0.0000 (  0.0%)   0.0031 (  0.0%)   0.0031 (  0.0%)  Aggressive Dead Code Elimination
   0.0031 (  0.0%)   0.0000 (  0.0%)   0.0031 (  0.0%)   0.0031 (  0.0%)  Aggressive Dead Code Elimination
   0.0031 (  0.0%)   0.0000 (  0.0%)   0.0031 (  0.0%)   0.0031 (  0.0%)  Infer PPPO for array-to-streams
   0.0030 (  0.0%)   0.0001 (  0.0%)   0.0031 (  0.0%)   0.0031 (  0.0%)  Aggressive Dead Code Elimination
   0.0031 (  0.0%)   0.0000 (  0.0%)   0.0031 (  0.0%)   0.0031 (  0.0%)  Aggressive Dead Code Elimination
   0.0023 (  0.0%)   0.0008 (  0.2%)   0.0030 (  0.0%)   0.0030 (  0.0%)  Aggressive Dead Code Elimination
   0.0030 (  0.0%)   0.0000 (  0.0%)   0.0030 (  0.0%)   0.0030 (  0.0%)  Aggressive Dead Code Elimination
   0.0030 (  0.0%)   0.0000 (  0.0%)   0.0030 (  0.0%)   0.0030 (  0.0%)  Infer PPPO for array-to-streams
   0.0029 (  0.0%)   0.0000 (  0.0%)   0.0029 (  0.0%)   0.0029 (  0.0%)  Aggressive Dead Code Elimination
   0.0029 (  0.0%)   0.0000 (  0.0%)   0.0029 (  0.0%)   0.0029 (  0.0%)  Aggressive Dead Code Elimination
   0.0029 (  0.0%)   0.0000 (  0.0%)   0.0029 (  0.0%)   0.0029 (  0.0%)  Memory Summary
   0.0016 (  0.0%)   0.0012 (  0.3%)   0.0028 (  0.0%)   0.0028 (  0.0%)  Loop Invariant Code Motion
   0.0028 (  0.0%)   0.0000 (  0.0%)   0.0028 (  0.0%)   0.0028 (  0.0%)  Lower HLS related intrinsics
   0.0027 (  0.0%)   0.0000 (  0.0%)   0.0027 (  0.0%)   0.0027 (  0.0%)  Combine redundant instructions
   0.0026 (  0.0%)   0.0000 (  0.0%)   0.0026 (  0.0%)   0.0027 (  0.0%)  Interleave memory accesses
   0.0004 (  0.0%)   0.0022 (  0.6%)   0.0027 (  0.0%)   0.0027 (  0.0%)  ProduceBurstMessages - Produce Burst Messages
   0.0026 (  0.0%)   0.0000 (  0.0%)   0.0026 (  0.0%)   0.0026 (  0.0%)  Reflow pragma unroll loops
   0.0026 (  0.0%)   0.0000 (  0.0%)   0.0026 (  0.0%)   0.0026 (  0.0%)  Array abnormal access check
   0.0026 (  0.0%)   0.0000 (  0.0%)   0.0026 (  0.0%)   0.0026 (  0.0%)  Array abnormal access check
   0.0024 (  0.0%)   0.0000 (  0.0%)   0.0024 (  0.0%)   0.0024 (  0.0%)  Array abnormal access check
   0.0024 (  0.0%)   0.0000 (  0.0%)   0.0024 (  0.0%)   0.0024 (  0.0%)  Collect complexity metrics for FE reflow
   0.0024 (  0.0%)   0.0000 (  0.0%)   0.0024 (  0.0%)   0.0024 (  0.0%)  Infer PPPO for array-to-streams
   0.0023 (  0.0%)   0.0000 (  0.0%)   0.0023 (  0.0%)   0.0023 (  0.0%)  Structure stription
   0.0023 (  0.0%)   0.0000 (  0.0%)   0.0023 (  0.0%)   0.0023 (  0.0%)  Post-Dominator Tree Construction
   0.0023 (  0.0%)   0.0000 (  0.0%)   0.0023 (  0.0%)   0.0023 (  0.0%)  Post-Dominator Tree Construction
   0.0023 (  0.0%)   0.0000 (  0.0%)   0.0023 (  0.0%)   0.0023 (  0.0%)  Array abnormal access check
   0.0022 (  0.0%)   0.0001 (  0.0%)   0.0023 (  0.0%)   0.0023 (  0.0%)  Combine redundant instructions
   0.0022 (  0.0%)   0.0000 (  0.0%)   0.0022 (  0.0%)   0.0023 (  0.0%)  Value Propagation
   0.0023 (  0.0%)   0.0000 (  0.0%)   0.0023 (  0.0%)   0.0022 (  0.0%)  Value Propagation
   0.0023 (  0.0%)   0.0000 (  0.0%)   0.0023 (  0.0%)   0.0022 (  0.0%)  Auto automatic array partition filter analysis
   0.0022 (  0.0%)   0.0000 (  0.0%)   0.0022 (  0.0%)   0.0022 (  0.0%)  Dominator Tree Construction
   0.0022 (  0.0%)   0.0000 (  0.0%)   0.0022 (  0.0%)   0.0022 (  0.0%)  Loop-Closed SSA Form Pass
   0.0022 (  0.0%)   0.0000 (  0.0%)   0.0022 (  0.0%)   0.0022 (  0.0%)  Auto automatic array partition filter analysis
   0.0022 (  0.0%)   0.0000 (  0.0%)   0.0022 (  0.0%)   0.0022 (  0.0%)  Auto automatic array partition filter analysis
   0.0022 (  0.0%)   0.0000 (  0.0%)   0.0022 (  0.0%)   0.0022 (  0.0%)  Simple constant propagation
   0.0021 (  0.0%)   0.0000 (  0.0%)   0.0021 (  0.0%)   0.0021 (  0.0%)  Special handling of axis with side-channels
   0.0021 (  0.0%)   0.0000 (  0.0%)   0.0021 (  0.0%)   0.0021 (  0.0%)  Auto automatic array partition filter analysis
   0.0021 (  0.0%)   0.0000 (  0.0%)   0.0021 (  0.0%)   0.0021 (  0.0%)  Dominator Tree Construction
   0.0021 (  0.0%)   0.0000 (  0.0%)   0.0021 (  0.0%)   0.0021 (  0.0%)  Dead Store Elimination
   0.0021 (  0.0%)   0.0000 (  0.0%)   0.0021 (  0.0%)   0.0021 (  0.0%)  Dead Store Elimination
   0.0021 (  0.0%)   0.0000 (  0.0%)   0.0021 (  0.0%)   0.0021 (  0.0%)  Loop-Closed SSA Form Pass
   0.0021 (  0.0%)   0.0000 (  0.0%)   0.0021 (  0.0%)   0.0021 (  0.0%)  Assign names to anonymous instructions (structure based)
   0.0020 (  0.0%)   0.0000 (  0.0%)   0.0021 (  0.0%)   0.0021 (  0.0%)  Infer complete unroll based on pipeline pragma
   0.0020 (  0.0%)   0.0000 (  0.0%)   0.0020 (  0.0%)   0.0020 (  0.0%)  MemSSAOpt - Memory SSA based optimizations
   0.0020 (  0.0%)   0.0000 (  0.0%)   0.0020 (  0.0%)   0.0020 (  0.0%)  Infer complete unroll based on pipeline pragma
   0.0019 (  0.0%)   0.0001 (  0.0%)   0.0020 (  0.0%)   0.0020 (  0.0%)  Dead Store Elimination
   0.0020 (  0.0%)   0.0000 (  0.0%)   0.0020 (  0.0%)   0.0020 (  0.0%)  Loop-Closed SSA Form Pass
   0.0020 (  0.0%)   0.0000 (  0.0%)   0.0020 (  0.0%)   0.0020 (  0.0%)  Loop-Closed SSA Form Pass
   0.0020 (  0.0%)   0.0000 (  0.0%)   0.0020 (  0.0%)   0.0020 (  0.0%)  Remove redundant instructions
   0.0020 (  0.0%)   0.0000 (  0.0%)   0.0020 (  0.0%)   0.0020 (  0.0%)  Remove redundant instructions
   0.0019 (  0.0%)   0.0000 (  0.0%)   0.0019 (  0.0%)   0.0019 (  0.0%)  Loop-Closed SSA Form Pass
   0.0000 (  0.0%)   0.0019 (  0.5%)   0.0019 (  0.0%)   0.0019 (  0.0%)  WidenBurst - Widen bursts
   0.0019 (  0.0%)   0.0000 (  0.0%)   0.0019 (  0.0%)   0.0019 (  0.0%)  Loop-Closed SSA Form Pass
   0.0019 (  0.0%)   0.0000 (  0.0%)   0.0019 (  0.0%)   0.0019 (  0.0%)  Loop-Closed SSA Form Pass
   0.0018 (  0.0%)   0.0000 (  0.0%)   0.0018 (  0.0%)   0.0018 (  0.0%)  Loop-Closed SSA Form Pass
   0.0018 (  0.0%)   0.0000 (  0.0%)   0.0018 (  0.0%)   0.0018 (  0.0%)  Detect single entry single exit regions
   0.0018 (  0.0%)   0.0000 (  0.0%)   0.0018 (  0.0%)   0.0018 (  0.0%)  Simplify the CFG
   0.0011 (  0.0%)   0.0007 (  0.2%)   0.0018 (  0.0%)   0.0018 (  0.0%)  Loop Invariant Code Motion
   0.0018 (  0.0%)   0.0000 (  0.0%)   0.0018 (  0.0%)   0.0018 (  0.0%)  Infer complete unroll based on pipeline pragma
   0.0018 (  0.0%)   0.0000 (  0.0%)   0.0018 (  0.0%)   0.0018 (  0.0%)  Detect single entry single exit regions
   0.0017 (  0.0%)   0.0000 (  0.0%)   0.0017 (  0.0%)   0.0017 (  0.0%)  Aggressive Dead Code Elimination
   0.0017 (  0.0%)   0.0000 (  0.0%)   0.0017 (  0.0%)   0.0017 (  0.0%)  Loop-Closed SSA Form Pass
   0.0017 (  0.0%)   0.0000 (  0.0%)   0.0017 (  0.0%)   0.0017 (  0.0%)  Canonicalize natural loops
   0.0017 (  0.0%)   0.0000 (  0.0%)   0.0017 (  0.0%)   0.0017 (  0.0%)  Aggressive Dead Code Elimination
   0.0016 (  0.0%)   0.0000 (  0.0%)   0.0017 (  0.0%)   0.0017 (  0.0%)  Inliner for always_inline functions
   0.0017 (  0.0%)   0.0000 (  0.0%)   0.0017 (  0.0%)   0.0017 (  0.0%)  Aggressive Dead Code Elimination
   0.0000 (  0.0%)   0.0017 (  0.5%)   0.0017 (  0.0%)   0.0017 (  0.0%)  ReflowCheckPragmaConflicts - check pragma conflicts in reflow
   0.0016 (  0.0%)   0.0000 (  0.0%)   0.0016 (  0.0%)   0.0016 (  0.0%)  Deduce function attributes
   0.0016 (  0.0%)   0.0000 (  0.0%)   0.0016 (  0.0%)   0.0016 (  0.0%)  Loop-Closed SSA Form Pass
   0.0016 (  0.0%)   0.0000 (  0.0%)   0.0016 (  0.0%)   0.0016 (  0.0%)  Aggressive Dead Code Elimination
   0.0016 (  0.0%)   0.0000 (  0.0%)   0.0016 (  0.0%)   0.0016 (  0.0%)  Extract dataflow loop
   0.0015 (  0.0%)   0.0001 (  0.0%)   0.0016 (  0.0%)   0.0016 (  0.0%)  Loop-Closed SSA Form Pass
   0.0016 (  0.0%)   0.0000 (  0.0%)   0.0016 (  0.0%)   0.0016 (  0.0%)  Aggressive Dead Code Elimination
   0.0016 (  0.0%)   0.0000 (  0.0%)   0.0016 (  0.0%)   0.0016 (  0.0%)  Dead Code Elimination
   0.0016 (  0.0%)   0.0000 (  0.0%)   0.0016 (  0.0%)   0.0016 (  0.0%)  Deduce function attributes
   0.0015 (  0.0%)   0.0000 (  0.0%)   0.0015 (  0.0%)   0.0015 (  0.0%)  Aggressive Dead Code Elimination
   0.0014 (  0.0%)   0.0002 (  0.0%)   0.0015 (  0.0%)   0.0015 (  0.0%)  Dead Store Elimination
   0.0015 (  0.0%)   0.0000 (  0.0%)   0.0015 (  0.0%)   0.0015 (  0.0%)  Aggressive Dead Code Elimination
   0.0015 (  0.0%)   0.0000 (  0.0%)   0.0015 (  0.0%)   0.0015 (  0.0%)  SeqAccessesInference - Infer Sequential accesses for HLS C/C++
   0.0015 (  0.0%)   0.0000 (  0.0%)   0.0015 (  0.0%)   0.0015 (  0.0%)  Aggressive Dead Code Elimination
